index,Date_measurement,RWZI_AWZI_name,RNA_flow_per_100000
146142,2024-02-25,Echten,1533093240089
146308,2024-02-27,Echten,12194013865835
146596,2024-03-03,Echten,991942778385
146856,2024-03-07,Echten,10608950051952
146945,2024-03-10,Echten,13740359162272
147147,2024-03-12,Echten,4090000069482
147392,2024-03-16,Echten,0
147522,2024-03-18,Echten,3268476292608
147634,2024-03-20,Echten,6625740981146
148132,2024-03-27,Echten,2751931459785
148549,2024-04-04,Echten,0
148629,2024-04-07,Echten,6096109823860
148831,2024-04-09,Echten,13489698784053
148978,2024-04-13,Echten,4139715114404
149483,2024-04-18,Echten,0
149513,2024-04-22,Echten,9288321678144
149655,2024-04-24,Echten,24383117360333
150059,2024-05-02,Echten,2815977365561
150146,2024-05-05,Echten,12161393036537
150498,2024-05-09,Echten,4936735447104
150682,2024-05-13,Echten,8418216710876
151056,2024-05-20,Echten,5877587737543
151408,2024-05-26,Echten,7806151764654
151409,2024-05-15,Echten,3373188727900
151530,2024-05-28,Echten,6367136409116
151882,2024-05-31,Echten,4644652848103
151895,2024-06-04,Echten,2010417696120
152615,2024-06-17,Echten,19938937697785
152913,2024-06-22,Echten,39858793212135
153306,2024-06-30,Echten,97775888214927
153542,2024-07-02,Echten,148285617785645
153652,2024-07-06,Echten,45416652903183
153789,2024-07-08,Echten,111757026124923
153954,2024-07-11,Echten,53188015793074
154304,2024-07-18,Echten,43114450899541
154792,2024-07-26,Echten,101252395927893
154960,2024-07-30,Echten,60622718921740
155160,2024-08-02,Echten,82335835203047
155371,2024-08-06,Echten,79609706770691
155512,2024-08-10,Echten,25843619715758
155635,2024-08-12,Echten,75462741711076
156023,2024-08-19,Echten,71516043451391
156333,2024-08-15,Echten,122722201193013
156425,2024-08-21,Echten,62660654047250
156482,2024-08-27,Echten,32881276006875
156833,2024-09-02,Echten,35788173235627
157366,2024-09-12,Echten,51923880577756
157602,2024-09-16,Echten,109176311632546
157722,2024-09-18,Echten,70854856490860
157749,2024-09-04,Echten,38860603464144
159122,2024-10-14,Echten,102132162436340
159267,2024-10-17,Echten,149941832620891
159388,2024-10-06,Echten,166087648244042
159421,2024-10-21,Echten,180649178451608
159912,2024-10-29,Echten,129047076114679
159999,2024-10-31,Echten,75563652049064
160193,2024-11-04,Echten,45916709096721
160518,2024-11-10,Echten,38640931997756
160793,2024-11-14,Echten,54046529341653
160992,2024-11-18,Echten,10930957780624
161084,2024-11-20,Echten,10830115062917
161522,2024-11-30,Echten,11166156843954
161761,2024-12-02,Echten,45796878736118
161866,2024-12-08,Echten,45926807280927
162090,2024-12-10,Echten,12309256715834
162706,2024-12-20,Echten,6591172189494
162832,2024-12-23,Echten,12987831133667
163030,2024-12-29,Echten,9807779967699
143547,2024-01-07,Enschede,124644810041587
143665,2024-01-09,Enschede,96699862482479
144106,2024-01-17,Enschede,120568917788492
144255,2024-01-20,Enschede,61271272200780
144433,2024-01-22,Enschede,29265122294252
144638,2024-01-28,Enschede,62243569459666
144770,2024-01-30,Enschede,86295146403965
144990,2024-02-03,Enschede,122747036011810
145327,2024-02-08,Enschede,11239132361163
145458,2024-02-11,Enschede,16355493793677
145708,2024-02-13,Enschede,24749797895221
145737,2024-02-15,Enschede,5363490615531
145917,2024-02-19,Enschede,11902477356852
146270,2024-02-25,Enschede,3795946494632
146379,2024-02-27,Enschede,4992021058081
146622,2024-03-01,Enschede,2755386793673
146736,2024-03-04,Enschede,24218819003088
147048,2024-03-08,Enschede,14409729062758
147198,2024-03-12,Enschede,22869745743695
147297,2024-03-14,Enschede,22348033397859
148373,2024-04-02,Enschede,0
148832,2024-04-09,Enschede,4675374583318
149009,2024-04-12,Enschede,5050023387520
149073,2024-04-07,Enschede,0
149404,2024-04-19,Enschede,17452047988926
149621,2024-04-23,Enschede,5433868783022
149799,2024-04-25,Enschede,19274556722763
149927,2024-04-29,Enschede,15708439017334
150223,2024-05-01,Enschede,33823725817802
150388,2024-05-07,Enschede,16671634575615
150501,2024-05-09,Enschede,8711315367021
150891,2024-05-15,Enschede,9283784195852
151396,2024-05-13,Enschede,36632213867066
151501,2024-05-28,Enschede,15529144504177
151938,2024-05-30,Enschede,17250071735110
152338,2024-06-11,Enschede,79797235579965
152497,2024-06-13,Enschede,182523379331561
153156,2024-06-25,Enschede,68251645400098
153202,2024-06-27,Enschede,200758050995131
153654,2024-07-07,Enschede,95285435053337
153894,2024-07-09,Enschede,250975692662924
154946,2024-07-28,Enschede,104554782822629
154982,2024-07-30,Enschede,150872436936779
155372,2024-08-06,Enschede,81157043976804
155577,2024-08-11,Enschede,74306881891608
155792,2024-08-14,Enschede,111351719634619
156118,2024-08-20,Enschede,55990991074360
156446,2024-08-26,Enschede,65305682942966
156715,2024-08-30,Enschede,26153786118737
156937,2024-09-03,Enschede,18545573450976
158075,2024-09-24,Enschede,34393936741575
158444,2024-10-01,Enschede,14869754090244
158613,2024-10-03,Enschede,23251455218862
158791,2024-10-07,Enschede,26485548255722
159095,2024-10-11,Enschede,36213065925881
159255,2024-10-16,Enschede,13067440739417
159621,2024-10-24,Enschede,24361616228274
159851,2024-10-28,Enschede,23259307274866
160219,2024-11-04,Enschede,18864026448610
160542,2024-11-10,Enschede,20599418516467
160797,2024-11-12,Enschede,11985792155658
160947,2024-11-17,Enschede,15089102423196
161087,2024-11-19,Enschede,16159183992868
161345,2024-11-24,Enschede,6573143879234
161470,2024-11-26,Enschede,5195178794881
161757,2024-11-30,Enschede,8293824460246
161763,2024-12-02,Enschede,6093150790893
161997,2024-12-08,Enschede,6679413724993
162208,2024-12-11,Enschede,19083313373888
162475,2024-12-16,Enschede,1652469454714
163018,2024-12-23,Enschede,3195469492140
163162,2024-12-29,Enschede,5336971473645
143743,2024-01-09,Franeker,81867901088605
144251,2024-01-15,Franeker,86330388664170
144843,2024-01-29,Franeker,9312948213873
145459,2024-02-10,Franeker,9742719877496
145491,2024-02-12,Franeker,20456474869380
145871,2024-02-19,Franeker,0
146252,2024-02-26,Franeker,2381026340133
147034,2024-03-04,Franeker,20389080430609
147209,2024-03-11,Franeker,0
147786,2024-03-18,Franeker,3590462336714
148462,2024-04-03,Franeker,0
148750,2024-04-08,Franeker,3015579060484
149074,2024-03-25,Franeker,0
149155,2024-04-15,Franeker,0
149589,2024-04-22,Franeker,0
149885,2024-04-29,Franeker,2116191208874
150346,2024-05-06,Franeker,0
150685,2024-05-13,Franeker,30273504652418
151244,2024-05-22,Franeker,4984409643555
151488,2024-05-27,Franeker,12577805234119
151859,2024-06-03,Franeker,1473861911034
152619,2024-06-17,Franeker,50889796707457
153054,2024-06-24,Franeker,37317287207419
153413,2024-07-01,Franeker,64573764665267
153778,2024-07-08,Franeker,61547423802664
154158,2024-07-15,Franeker,24037013581616
154538,2024-07-22,Franeker,25711774969849
154983,2024-07-31,Franeker,22713055186406
155279,2024-08-05,Franeker,18094119053208
155638,2024-08-12,Franeker,41922581186810
156150,2024-08-19,Franeker,29912507540061
156527,2024-08-26,Franeker,29460167238283
157189,2024-09-09,Franeker,93762226465901
157607,2024-09-16,Franeker,42842583889875
158372,2024-09-30,Franeker,293470577624227
158420,2024-09-23,Franeker,108247131543718
158952,2024-10-10,Franeker,96833433318488
159125,2024-10-14,Franeker,100016996944731
159539,2024-10-23,Franeker,65222094108235
159916,2024-10-30,Franeker,33132714671107
160196,2024-11-04,Franeker,75014217757951
160597,2024-11-11,Franeker,61645811176129
160996,2024-11-18,Franeker,40464782687363
161375,2024-11-25,Franeker,24703516439299
161730,2024-12-02,Franeker,24132148872853
162191,2024-12-10,Franeker,5740055752341
162470,2024-12-16,Franeker,18162938672002
162767,2024-12-23,Franeker,21462574869163
163056,2024-12-30,Franeker,39508488165455
143360,2024-01-02,Kampen,80654128612864
143650,2024-01-09,Kampen,90522429285462
143962,2024-01-15,Kampen,55720036671865
144275,2024-01-22,Kampen,190122700132792
145098,2024-02-05,Kampen,28782838362634
145148,2024-02-01,Kampen,33962950381522
145333,2024-02-08,Kampen,38451345596237
145602,2024-02-13,Kampen,3383735252622
145747,2024-02-15,Kampen,41638700185918
145879,2024-02-19,Kampen,7405162763299
146147,2024-02-25,Kampen,6405571013050
146315,2024-02-27,Kampen,2766699227747
146608,2024-03-01,Kampen,11787035622161
146638,2024-03-04,Kampen,0
147002,2024-03-08,Kampen,6140616097642
147151,2024-03-12,Kampen,6806390870998
147534,2024-03-18,Kampen,14823511985044
147788,2024-03-20,Kampen,3157598824454
148195,2024-03-26,Kampen,0
148205,2024-03-28,Kampen,14925597357723
148374,2024-04-01,Kampen,14287979748427
148635,2024-04-07,Kampen,0
148880,2024-04-09,Kampen,3469390489223
148923,2024-04-11,Kampen,1680361285679
149207,2024-04-16,Kampen,6994849590674
149517,2024-04-19,Kampen,26663966858736
149624,2024-04-23,Kampen,22038388974564
149758,2024-04-25,Kampen,12469276853619
149960,2024-04-30,Kampen,14699055809525
150064,2024-05-02,Kampen,21596446527257
150405,2024-05-07,Kampen,36487874413926
150519,2024-05-09,Kampen,15725562019980
151493,2024-05-27,Kampen,23205724107324
151713,2024-06-01,Kampen,19685991187746
152152,2024-06-07,Kampen,26193374469441
152438,2024-06-13,Kampen,45077594305895
152735,2024-06-18,Kampen,65809368850147
152906,2024-06-23,Kampen,94279998777404
153214,2024-06-27,Kampen,88457105932855
153448,2024-07-01,Kampen,50058916623654
153784,2024-07-07,Kampen,145527709013406
154697,2024-07-25,Kampen,85384164538594
155024,2024-07-31,Kampen,53978116952233
155377,2024-08-06,Kampen,19373582074327
155424,2024-08-08,Kampen,21527983444265
155743,2024-08-14,Kampen,72993446913280
